userId,latitude,longitude,utcTimestamp
84,40.75275186,-73.97305387,Tue Apr 03 21:35:09 +0000 2012
120,40.71446409,-73.99911582,Tue Apr 03 21:36:12 +0000 2012
987,40.75451688,-73.97339823,Tue Apr 03 21:36:14 +0000 2012
185,40.96541694,-74.06288376,Tue Apr 03 21:36:37 +0000 2012
987,40.75561215,-73.97092581,Tue Apr 03 21:38:14 +0000 2012
874,40.689801,-73.72109652,Tue Apr 03 21:38:48 +0000 2012
987,40.75803174,-73.97142386,Tue Apr 03 21:44:29 +0000 2012
4,40.810203,-73.943523,Tue Apr 03 21:49:54 +0000 2012
586,40.747558,-73.993104,Tue Apr 03 21:50:29 +0000 2012
621,40.93280626,-74.07115459,Tue Apr 03 21:52:18 +0000 2012
510,40.75102831,-73.87264967,Tue Apr 03 21:52:30 +0000 2012
1044,40.71203303,-74.00699299,Tue Apr 03 21:52:49 +0000 2012
498,40.62229464,-74.02759378,Tue Apr 03 21:55:52 +0000 2012
652,40.747842,-74.030874,Tue Apr 03 21:55:55 +0000 2012
299,40.75557964,-73.97086143,Tue Apr 03 21:56:19 +0000 2012
246,40.75918262,-73.96217732,Tue Apr 03 21:56:56 +0000 2012
315,40.66676014,-73.88194173,Tue Apr 03 21:57:17 +0000 2012
12,40.764016,-73.82947598,Tue Apr 03 21:58:10 +0000 2012
129,40.71655808,-74.00008678,Tue Apr 03 21:58:55 +0000 2012
834,40.834873,-74.225148,Tue Apr 03 21:59:28 +0000 2012
973,40.74227764,-73.98525554,Tue Apr 03 22:04:54 +0000 2012
526,40.763157,-73.977109,Tue Apr 03 22:08:24 +0000 2012
940,40.733848,-74.00505,Tue Apr 03 22:08:48 +0000 2012
186,40.752067,-73.987573,Tue Apr 03 22:12:32 +0000 2012
116,40.73874326,-73.99455836,Tue Apr 03 22:16:54 +0000 2012
436,40.74399459,-73.99562577,Tue Apr 03 22:17:45 +0000 2012
185,40.96532878,-74.06292392,Tue Apr 03 22:19:38 +0000 2012
777,40.61960195,-74.00806702,Tue Apr 03 22:19:43 +0000 2012
987,40.74910208,-73.98219084,Tue Apr 03 22:22:54 +0000 2012
987,40.7475513,-73.98114057,Tue Apr 03 22:24:25 +0000 2012
772,40.74716991,-74.00063565,Tue Apr 03 22:29:49 +0000 2012
535,40.71925781,-74.04154301,Tue Apr 03 22:30:28 +0000 2012
340,40.72828321,-73.9955914,Tue Apr 03 22:30:52 +0000 2012
593,40.84274539,-74.10117837,Tue Apr 03 22:33:06 +0000 2012
905,40.76368781,-73.96763002,Tue Apr 03 22:34:59 +0000 2012
361,40.73946789,-74.00756778,Tue Apr 03 22:38:39 +0000 2012
378,40.85215695,-74.0043354,Tue Apr 03 22:39:02 +0000 2012
85,40.69001786,-73.99341633,Tue Apr 03 22:39:22 +0000 2012
101,40.72114836,-73.95703733,Tue Apr 03 22:41:46 +0000 2012
120,40.71536266,-73.99738756,Tue Apr 03 22:42:27 +0000 2012
134,40.79293781,-73.97319735,Tue Apr 03 22:42:29 +0000 2012
319,40.626571,-73.97696898,Tue Apr 03 22:45:23 +0000 2012
432,40.74510704,-73.97835016,Tue Apr 03 22:46:26 +0000 2012
848,40.72611538,-73.98368876,Tue Apr 03 22:53:08 +0000 2012
434,40.753422,-73.986822,Tue Apr 03 22:54:49 +0000 2012
1083,40.74455699,-73.99065019,Tue Apr 03 22:59:03 +0000 2012
113,40.748413,-73.756501,Tue Apr 03 23:00:00 +0000 2012
204,40.704316,-74.013381,Tue Apr 03 23:02:19 +0000 2012
279,40.75637696,-73.96765298,Tue Apr 03 23:02:22 +0000 2012
615,40.73275832,-73.98576631,Tue Apr 03 23:03:11 +0000 2012
480,40.7078433,-73.80285859,Tue Apr 03 23:06:33 +0000 2012
662,40.71800153,-73.9902829,Tue Apr 03 23:09:16 +0000 2012
418,40.74939033,-73.98286233,Tue Apr 03 23:10:17 +0000 2012
169,40.74455699,-73.99065019,Tue Apr 03 23:11:41 +0000 2012
17,40.81218841,-73.95537557,Tue Apr 03 23:11:54 +0000 2012
500,40.73521866,-74.0099492,Tue Apr 03 23:13:38 +0000 2012
689,40.73115587,-73.98872765,Tue Apr 03 23:15:02 +0000 2012
443,40.91142654,-73.98693848,Tue Apr 03 23:16:47 +0000 2012
367,40.70749795,-74.00208178,Tue Apr 03 23:18:22 +0000 2012
242,40.7219808,-73.73127382,Tue Apr 03 23:20:05 +0000 2012
824,40.93539993,-74.07136917,Tue Apr 03 23:20:26 +0000 2012
645,40.742019,-74.048426,Tue Apr 03 23:28:52 +0000 2012
669,40.70681452,-74.00384925,Tue Apr 03 23:29:21 +0000 2012
291,40.72645219,-74.00225967,Tue Apr 03 23:30:54 +0000 2012
370,40.726368,-73.98977,Tue Apr 03 23:31:29 +0000 2012
470,40.683178,-73.96574578,Tue Apr 03 23:36:34 +0000 2012
218,40.729813,-73.958467,Tue Apr 03 23:36:55 +0000 2012
418,40.74809415,-73.98609638,Tue Apr 03 23:37:52 +0000 2012
348,40.71855466,-73.98899738,Tue Apr 03 23:39:12 +0000 2012
152,40.7216609,-73.99736461,Tue Apr 03 23:39:16 +0000 2012
964,40.73828291,-73.79387856,Tue Apr 03 23:41:35 +0000 2012
444,40.75876539,-73.95249367,Tue Apr 03 23:42:19 +0000 2012
235,40.75554296,-73.97036779,Tue Apr 03 23:43:40 +0000 2012
572,40.7766506,-73.9527495,Tue Apr 03 23:44:06 +0000 2012
539,40.75690784,-73.96722824,Tue Apr 03 23:44:45 +0000 2012
802,40.780408,-73.9528491,Tue Apr 03 23:45:10 +0000 2012
470,40.62451266,-73.96507014,Tue Apr 03 23:46:46 +0000 2012
470,40.677611,-73.963748,Tue Apr 03 23:47:16 +0000 2012
733,40.73686901,-73.9913446,Tue Apr 03 23:47:47 +0000 2012
470,40.70275221,-73.99069611,Tue Apr 03 23:47:49 +0000 2012
470,40.687583,-73.989895,Tue Apr 03 23:48:15 +0000 2012
470,40.67969421,-73.97425175,Tue Apr 03 23:48:51 +0000 2012
861,40.83162209,-74.13679361,Tue Apr 03 23:48:58 +0000 2012
3,40.72516293,-73.99215952,Tue Apr 03 23:49:40 +0000 2012
297,40.76377126,-73.97644043,Tue Apr 03 23:49:53 +0000 2012
1013,40.71809032,-73.99999866,Tue Apr 03 23:50:37 +0000 2012
470,40.7054356,-74.0083482,Tue Apr 03 23:51:33 +0000 2012
470,40.59927831,-73.99089123,Tue Apr 03 23:52:01 +0000 2012
470,40.65735097,-73.9566441,Tue Apr 03 23:52:25 +0000 2012
917,40.717374,-73.997451,Tue Apr 03 23:52:45 +0000 2012
882,40.75349907,-73.96910191,Tue Apr 03 23:54:00 +0000 2012
882,40.747934,-73.987084,Tue Apr 03 23:54:12 +0000 2012
882,40.75485633,-73.98597836,Tue Apr 03 23:54:31 +0000 2012
121,40.74159955,-74.00364876,Tue Apr 03 23:55:24 +0000 2012
882,40.78865713,-73.97767406,Tue Apr 03 23:56:50 +0000 2012
882,40.78431506,-73.95204636,Tue Apr 03 23:57:15 +0000 2012
882,40.77267159,-73.95259167,Tue Apr 03 23:57:40 +0000 2012
882,40.80633803,-73.94170822,Tue Apr 03 23:58:00 +0000 2012
691,40.76633906,-74.21865463,Tue Apr 03 23:59:18 +0000 2012
470,40.7054356,-74.0083482,Wed Apr 04 00:00:22 +0000 2012
971,40.89671114,-73.80454302,Wed Apr 04 00:01:05 +0000 2012
69,40.71285367,-73.87896,Wed Apr 04 00:01:07 +0000 2012
463,40.78618129,-73.94290222,Wed Apr 04 00:03:04 +0000 2012
254,40.874372,-73.91036466,Wed Apr 04 00:03:13 +0000 2012
337,40.83684163,-74.20795798,Wed Apr 04 00:03:53 +0000 2012
84,40.75274101,-73.97330797,Wed Apr 04 00:04:48 +0000 2012
623,40.72478134,-73.99623408,Wed Apr 04 00:05:52 +0000 2012
354,40.70600874,-73.95002585,Wed Apr 04 00:07:36 +0000 2012
470,40.69767318,-73.99341345,Wed Apr 04 00:10:17 +0000 2012
768,40.95643123,-74.06887283,Wed Apr 04 00:11:12 +0000 2012
470,40.68382661,-73.99249812,Wed Apr 04 00:12:07 +0000 2012
470,40.66283351,-73.98510933,Wed Apr 04 00:13:09 +0000 2012
148,40.67682903,-73.96343804,Wed Apr 04 00:13:17 +0000 2012
427,40.75172062,-73.970707,Wed Apr 04 00:13:23 +0000 2012
470,40.6016887,-73.99385822,Wed Apr 04 00:13:51 +0000 2012
470,40.6858203,-73.99108061,Wed Apr 04 00:14:37 +0000 2012
943,40.7202327,-73.99330729,Wed Apr 04 00:14:46 +0000 2012
614,40.734195,-74.00316,Wed Apr 04 00:15:01 +0000 2012
372,40.74134799,-73.99656693,Wed Apr 04 00:16:09 +0000 2012
293,40.71362369,-73.94971014,Wed Apr 04 00:19:44 +0000 2012
273,40.85724315,-73.93216174,Wed Apr 04 00:19:55 +0000 2012
637,40.67482848,-73.97626877,Wed Apr 04 00:27:28 +0000 2012
1071,40.74857576,-73.97521189,Wed Apr 04 00:27:46 +0000 2012
417,40.7284373,-73.981822,Wed Apr 04 00:30:44 +0000 2012
362,40.744378,-74.002858,Wed Apr 04 00:33:22 +0000 2012
455,40.760898,-73.766524,Wed Apr 04 00:34:43 +0000 2012
361,40.74051218,-74.00589215,Wed Apr 04 00:34:53 +0000 2012
806,40.71351844,-73.95142069,Wed Apr 04 00:35:54 +0000 2012
682,40.75022784,-73.97899984,Wed Apr 04 00:37:03 +0000 2012
90,40.734853,-73.988588,Wed Apr 04 00:38:51 +0000 2012
877,40.638026,-73.999702,Wed Apr 04 00:41:52 +0000 2012
339,40.70780392,-74.006107,Wed Apr 04 00:44:00 +0000 2012
534,40.745554,-73.977511,Wed Apr 04 00:47:01 +0000 2012
251,40.7406903,-73.99115522,Wed Apr 04 00:47:44 +0000 2012
370,40.72554983,-73.98750524,Wed Apr 04 00:52:17 +0000 2012
167,40.72686017,-73.99980167,Wed Apr 04 00:52:47 +0000 2012
505,40.736819,-73.995148,Wed Apr 04 00:53:44 +0000 2012
389,40.743313,-73.97992594,Wed Apr 04 00:53:45 +0000 2012
818,40.72820507,-73.99927559,Wed Apr 04 00:55:22 +0000 2012
510,40.73618109,-73.99221691,Wed Apr 04 00:55:40 +0000 2012
887,40.737741,-74.033078,Wed Apr 04 00:57:20 +0000 2012
291,40.72800678,-73.99914265,Wed Apr 04 00:58:30 +0000 2012
265,40.802926,-73.967636,Wed Apr 04 00:59:44 +0000 2012
691,40.76633906,-74.21865463,Wed Apr 04 01:00:01 +0000 2012
468,40.8707769,-74.18019444,Wed Apr 04 01:01:20 +0000 2012
725,40.80106328,-73.9472189,Wed Apr 04 01:07:52 +0000 2012
751,40.677625,-73.97298,Wed Apr 04 01:08:43 +0000 2012
882,40.75671362,-73.96682647,Wed Apr 04 01:11:47 +0000 2012
593,40.76430758,-73.98882151,Wed Apr 04 01:11:54 +0000 2012
882,40.81938078,-73.92709268,Wed Apr 04 01:12:19 +0000 2012
1066,40.74434085,-73.99042638,Wed Apr 04 01:12:48 +0000 2012
882,40.747706,-73.98625593,Wed Apr 04 01:13:14 +0000 2012
301,40.76609349,-73.98334441,Wed Apr 04 01:13:15 +0000 2012
1079,40.75451688,-73.97339823,Wed Apr 04 01:16:59 +0000 2012
922,40.719265,-73.958416,Wed Apr 04 01:21:38 +0000 2012
1079,40.75214806,-73.97416158,Wed Apr 04 01:21:44 +0000 2012
296,40.75349907,-73.96910191,Wed Apr 04 01:22:17 +0000 2012
145,40.80581588,-73.95439404,Wed Apr 04 01:25:24 +0000 2012
751,40.66667421,-73.98817097,Wed Apr 04 01:25:41 +0000 2012
663,40.74478805,-74.028754,Wed Apr 04 01:26:18 +0000 2012
805,40.72645219,-74.00225967,Wed Apr 04 01:26:31 +0000 2012
524,40.83607242,-73.85480251,Wed Apr 04 01:26:33 +0000 2012
881,40.83424989,-73.94523278,Wed Apr 04 01:27:34 +0000 2012
158,40.726289,-74.00208,Wed Apr 04 01:33:03 +0000 2012
152,40.72194135,-73.99625896,Wed Apr 04 01:37:47 +0000 2012
578,40.744279,-73.995839,Wed Apr 04 01:39:47 +0000 2012
784,40.59135497,-73.940298,Wed Apr 04 01:40:53 +0000 2012
697,40.77153206,-73.95629971,Wed Apr 04 01:42:50 +0000 2012
905,40.72705648,-73.98041169,Wed Apr 04 01:47:41 +0000 2012
279,40.75705234,-73.96721103,Wed Apr 04 01:47:58 +0000 2012
1040,40.76192747,-73.99004187,Wed Apr 04 01:48:53 +0000 2012
652,40.863929,-74.079579,Wed Apr 04 01:49:32 +0000 2012
768,40.737741,-74.033078,Wed Apr 04 01:50:33 +0000 2012
906,40.73761,-73.987941,Wed Apr 04 01:55:42 +0000 2012
102,40.68641466,-73.95463512,Wed Apr 04 01:59:36 +0000 2012
185,40.96535583,-74.06285508,Wed Apr 04 02:00:23 +0000 2012
318,40.72834571,-73.99944775,Wed Apr 04 02:02:10 +0000 2012
139,40.76450261,-73.97408009,Wed Apr 04 02:05:42 +0000 2012
882,40.74761867,-73.98646074,Wed Apr 04 02:05:58 +0000 2012
565,40.77867,-73.948125,Wed Apr 04 02:06:00 +0000 2012
882,40.76516894,-73.9832747,Wed Apr 04 02:07:07 +0000 2012
882,40.75789135,-73.92001066,Wed Apr 04 02:07:54 +0000 2012
448,40.76536396,-73.97578597,Wed Apr 04 02:09:43 +0000 2012
496,40.78854668,-73.97696813,Wed Apr 04 02:12:25 +0000 2012
882,40.72453441,-73.99054689,Wed Apr 04 02:12:31 +0000 2012
470,40.74296501,-73.97416158,Wed Apr 04 02:16:45 +0000 2012
470,40.71490463,-74.00597249,Wed Apr 04 02:17:04 +0000 2012
470,40.72535455,-73.99751956,Wed Apr 04 02:17:40 +0000 2012
470,40.76062396,-73.98530719,Wed Apr 04 02:18:00 +0000 2012
470,40.73287357,-73.99759416,Wed Apr 04 02:18:21 +0000 2012
470,40.74120936,-73.98768425,Wed Apr 04 02:20:09 +0000 2012
1059,40.721613,-73.95814222,Wed Apr 04 02:21:54 +0000 2012
649,40.721215,-73.987393,Wed Apr 04 02:27:59 +0000 2012
535,40.71446356,-73.99882798,Wed Apr 04 02:29:46 +0000 2012
10,40.7149522,-73.99824837,Wed Apr 04 02:30:04 +0000 2012
246,40.75976949,-73.96155742,Wed Apr 04 02:31:54 +0000 2012
136,40.73340972,-74.00285648,Wed Apr 04 02:44:00 +0000 2012
317,40.75688403,-73.98656309,Wed Apr 04 03:16:15 +0000 2012
802,40.58414369,-73.93951539,Wed Apr 04 03:18:07 +0000 2012
296,40.75608725,-73.96758984,Wed Apr 04 03:28:41 +0000 2012
728,40.74017876,-74.00560523,Wed Apr 04 03:34:14 +0000 2012
637,40.67682903,-73.96343804,Wed Apr 04 03:42:27 +0000 2012
623,40.72517114,-73.98317224,Wed Apr 04 03:46:07 +0000 2012
1013,40.71920938,-73.99687108,Wed Apr 04 03:56:54 +0000 2012
837,40.63357692,-74.00645452,Wed Apr 04 04:03:31 +0000 2012
458,40.67310342,-73.96270752,Wed Apr 04 04:04:10 +0000 2012
943,40.713437,-74.01143954,Wed Apr 04 04:04:29 +0000 2012
34,40.77062934,-73.91698122,Wed Apr 04 04:07:33 +0000 2012
318,40.72789008,-73.99897144,Wed Apr 04 04:08:37 +0000 2012
706,40.70439311,-73.79307359,Wed Apr 04 04:14:07 +0000 2012
629,40.744962,-73.984296,Wed Apr 04 04:21:08 +0000 2012
868,40.7192381,-73.9855884,Wed Apr 04 04:23:42 +0000 2012
768,40.73995528,-74.03021594,Wed Apr 04 04:25:02 +0000 2012
649,40.7192381,-73.9855884,Wed Apr 04 04:25:43 +0000 2012
706,40.68083,-73.76331,Wed Apr 04 04:26:25 +0000 2012
706,40.679172,-73.759354,Wed Apr 04 04:27:22 +0000 2012
839,40.81388152,-73.94479036,Wed Apr 04 04:27:46 +0000 2012
706,40.67917348,-73.75508308,Wed Apr 04 04:27:48 +0000 2012
230,40.72789008,-73.99897144,Wed Apr 04 04:38:21 +0000 2012
335,40.847687,-73.93797,Wed Apr 04 04:40:35 +0000 2012
768,40.7694624,-74.04381387,Wed Apr 04 04:46:00 +0000 2012
768,40.7694624,-74.04381387,Wed Apr 04 04:46:31 +0000 2012
413,40.728308,-73.984781,Wed Apr 04 04:58:06 +0000 2012
470,40.81151906,-73.95027267,Wed Apr 04 05:02:33 +0000 2012
470,40.71565155,-74.00713166,Wed Apr 04 05:03:47 +0000 2012
248,40.68193081,-73.94995123,Wed Apr 04 05:09:52 +0000 2012
768,40.75876269,-74.04428433,Wed Apr 04 05:11:34 +0000 2012
983,40.70592212,-74.00962212,Wed Apr 04 05:15:15 +0000 2012
470,40.75795272,-73.82915497,Wed Apr 04 05:18:00 +0000 2012
398,40.77463249,-73.81514842,Wed Apr 04 05:26:05 +0000 2012
629,40.73821644,-73.98784958,Wed Apr 04 05:30:37 +0000 2012
983,40.70211111,-73.986679,Wed Apr 04 05:33:28 +0000 2012
413,40.71643185,-73.96150576,Wed Apr 04 05:35:05 +0000 2012
50,40.74362157,-73.89989083,Wed Apr 04 05:36:03 +0000 2012
509,40.760871,-73.990166,Wed Apr 04 05:44:15 +0000 2012
470,40.75423944,-73.99941332,Wed Apr 04 05:47:12 +0000 2012
983,40.78033484,-73.9813644,Wed Apr 04 05:57:27 +0000 2012
50,40.61479771,-74.15771117,Wed Apr 04 05:58:11 +0000 2012
983,40.87789014,-73.90588498,Wed Apr 04 06:14:32 +0000 2012
597,40.73163092,-74.06486293,Wed Apr 04 06:29:59 +0000 2012
983,40.84000495,-73.91633411,Wed Apr 04 06:31:27 +0000 2012
983,40.77722401,-73.94946497,Wed Apr 04 06:42:29 +0000 2012
458,40.6798674,-73.96423214,Wed Apr 04 06:46:18 +0000 2012
458,40.65612312,-73.91497345,Wed Apr 04 06:55:57 +0000 2012
983,40.7475513,-73.98114057,Wed Apr 04 06:56:44 +0000 2012
983,40.78865713,-73.97767406,Wed Apr 04 07:08:25 +0000 2012
881,40.79884088,-73.96306124,Wed Apr 04 07:08:46 +0000 2012
983,40.777423,-73.948947,Wed Apr 04 07:20:52 +0000 2012
121,40.60456355,-73.99252107,Wed Apr 04 07:21:24 +0000 2012
593,40.76443027,-73.987953,Wed Apr 04 08:14:26 +0000 2012
983,40.73864059,-73.99253368,Wed Apr 04 10:39:00 +0000 2012
373,40.74372911,-73.976438,Wed Apr 04 10:52:23 +0000 2012
983,40.759272,-73.981107,Wed Apr 04 10:57:26 +0000 2012
983,40.62879433,-74.01145264,Wed Apr 04 11:11:56 +0000 2012
708,40.69023667,-73.72461927,Wed Apr 04 11:14:23 +0000 2012
119,40.80831177,-73.96092653,Wed Apr 04 11:14:40 +0000 2012
553,40.70813495,-73.83076429,Wed Apr 04 11:16:44 +0000 2012
565,40.77934896,-73.94778144,Wed Apr 04 11:17:29 +0000 2012
40,40.76007528,-73.82697605,Wed Apr 04 11:41:26 +0000 2012
953,40.74051218,-74.00589215,Wed Apr 04 11:41:35 +0000 2012
132,40.743072,-73.993109,Wed Apr 04 11:42:30 +0000 2012
288,40.74733835,-73.98198997,Wed Apr 04 11:43:04 +0000 2012
238,40.67595516,-73.92379743,Wed Apr 04 11:54:24 +0000 2012
312,40.74697,-73.98138,Wed Apr 04 12:00:50 +0000 2012
153,40.82919,-73.948376,Wed Apr 04 12:10:55 +0000 2012
145,40.72413519,-73.99778927,Wed Apr 04 12:11:45 +0000 2012
161,40.67966838,-73.97820175,Wed Apr 04 12:15:23 +0000 2012
164,40.737977,-73.99069,Wed Apr 04 12:19:19 +0000 2012
389,40.775082,-73.963174,Wed Apr 04 12:20:14 +0000 2012
880,40.78986319,-73.94593309,Wed Apr 04 12:23:00 +0000 2012
480,40.74400563,-73.97669792,Wed Apr 04 12:23:18 +0000 2012
686,40.73709857,-73.99039768,Wed Apr 04 12:27:10 +0000 2012
145,40.73652697,-73.99055958,Wed Apr 04 12:29:20 +0000 2012
1005,40.76619953,-74.2195805,Wed Apr 04 12:34:29 +0000 2012
715,40.750546,-73.976485,Wed Apr 04 12:37:01 +0000 2012
185,40.96532878,-74.06292392,Wed Apr 04 12:38:53 +0000 2012
46,40.72810027,-73.9068036,Wed Apr 04 12:40:29 +0000 2012
438,40.80780017,-73.94511223,Wed Apr 04 12:46:46 +0000 2012
202,40.75389731,-73.97855401,Wed Apr 04 12:49:41 +0000 2012
208,40.73328094,-74.00069878,Wed Apr 04 12:51:41 +0000 2012
203,40.74681867,-73.94420527,Wed Apr 04 12:53:22 +0000 2012
758,40.66703081,-73.789672,Wed Apr 04 12:54:33 +0000 2012
396,40.80704983,-73.96448957,Wed Apr 04 12:55:20 +0000 2012
332,40.81967267,-73.95994453,Wed Apr 04 13:04:58 +0000 2012
649,40.733029,-73.990038,Wed Apr 04 13:05:49 +0000 2012
853,40.7564981,-73.92959565,Wed Apr 04 13:08:23 +0000 2012
171,40.73375384,-74.00628237,Wed Apr 04 13:14:39 +0000 2012
184,40.70621215,-73.92255165,Wed Apr 04 13:20:41 +0000 2012
504,40.71528089,-74.03639537,Wed Apr 04 13:24:20 +0000 2012
880,40.79042147,-73.94543943,Wed Apr 04 13:24:55 +0000 2012
713,40.74372911,-73.976438,Wed Apr 04 13:25:08 +0000 2012
884,40.7394648,-74.00265604,Wed Apr 04 13:25:47 +0000 2012
244,40.755002,-73.968647,Wed Apr 04 13:29:50 +0000 2012
1083,40.74632646,-73.99383527,Wed Apr 04 13:38:20 +0000 2012
649,40.745892,-73.987999,Wed Apr 04 13:41:10 +0000 2012
212,40.74546291,-73.99098305,Wed Apr 04 13:41:55 +0000 2012
2,40.74657708,-73.98173171,Wed Apr 04 13:43:46 +0000 2012
74,40.70939362,-74.08888437,Wed Apr 04 13:44:26 +0000 2012
436,40.77733282,-73.978451,Wed Apr 04 13:44:33 +0000 2012
276,40.74994732,-73.98151517,Wed Apr 04 13:50:48 +0000 2012
273,40.865552,-73.927632,Wed Apr 04 13:52:48 +0000 2012
851,40.73375384,-74.00628237,Wed Apr 04 13:56:22 +0000 2012
445,40.76826485,-73.98243785,Wed Apr 04 13:59:50 +0000 2012
280,40.74372911,-73.976438,Wed Apr 04 14:00:44 +0000 2012
310,40.76450261,-73.97408009,Wed Apr 04 14:08:00 +0000 2012
272,40.7257302,-73.79252672,Wed Apr 04 14:09:41 +0000 2012
185,40.96536873,-74.06283225,Wed Apr 04 14:22:57 +0000 2012
